,city,station,datetime,weather,dow,hour,speed,vehicleType,energyConsumption,trafficCongestion,carCrash,pedestrianDeath
20,1,2,2021-04-18,2.0890902310104793,4.0,12.624776353060614,39.49826336629046,2.2489118065004914,8.565626786723717,2.958222400785174,0.0031440055452371793,0.00028924389755547705
21,1,2,2021-04-25,2.1578553380496825,4.0,12.668517811214873,39.48705506441846,2.2378511580413707,8.550366467541275,2.9588747713677646,0.002940452602658712,0.000404128580405694
22,1,2,2021-05-02,1.9573252696963277,4.0,12.618247114579718,39.485743295412306,2.2511440756483228,8.569503678151973,2.9713977834953793,0.003087749745093067,0.0003723314205397219
23,1,2,2021-05-09,2.0588621708238066,4.0,12.68125882415461,39.48420275001517,2.2556232529631317,8.575934668758242,2.955452100509532,0.003071182736764217,0.0004198815163792443
24,1,2,2021-05-16,2.095262324456064,4.0,12.681451465778038,39.51510404067762,2.248347893902672,8.56353154919811,2.9645074083216554,0.003064865955806692,0.00032938549760450905
25,1,2,2021-05-23,2.1004637859654514,4.0,12.583262895261116,39.5056873260633,2.25110591946861,8.567777931729887,2.969018482289179,0.002783158305937544,0.0003793149273936565
26,1,2,2021-05-30,1.9647671515067786,4.0,12.59702220572951,39.49794647318622,2.2476326190347065,8.563839671530785,2.9683281898187333,0.003136535286425888,0.0003721644520300775
27,1,2,2021-06-06,1.9490531403864113,4.0,12.72842559644356,26.60420083674128,2.2480098060101383,10.642680195810735,2.959583630593394,0.0019902374350140805,0.00014223794029207592
28,1,2,2021-06-13,1.9122616671168307,4.0,12.725062531680647,24.483116286485103,2.2505603460909422,10.987510690143756,2.955666357890729,0.0017168065910884982,0.0002597598321775618
29,1,2,2021-06-20,2.0432477391121315,4.0,12.687530694380827,24.444380898121498,2.2500962174952677,10.995199385499282,2.959846354976751,0.0018572601968226093,0.0002920371251965087
30,1,2,2021-06-27,1.9752305196446247,4.0,12.57648351032268,24.467759563470313,2.252319567914157,10.99340470307533,2.9717134065417854,0.0018519008241567787,0.00034855625074295155
31,1,2,2021-07-04,1.9072350294472233,4.0,12.675621026802654,24.49408839584006,2.248045488522446,10.981657532361249,2.9594777238400125,0.0016457764481080093,0.00033839570565197437
32,1,2,2021-07-11,2.0373930405316467,4.0,12.603936872945555,24.490969874419413,2.25574156640228,10.994617553928764,2.9680698393332423,0.001731077385361533,0.0001998101087189735
33,1,2,2021-07-18,2.078523295069211,4.0,12.773528757774452,24.466271568431523,2.2473914946531326,10.986590258268931,2.9505533715270214,0.001642677030678286,0.00022216602904963795
34,1,2,2021-07-25,2.0299846353018354,4.0,12.745874016621823,24.482075474351348,2.2507046854066024,10.98849986261232,2.9539860220290395,0.001838327358585148,0.0002470344727817848
35,1,2,2021-08-01,1.76382036411653,3.5,10.991233923866163,24.45843029592625,2.2458014399641244,10.983312204270677,2.9525884168699292,0.0017641008608162581,0.00016431870060946407
36,1,3,2021-04-04,2.010908766566557,5.5,12.333198281503208,39.49433050161287,2.253859998060492,8.573438137923244,2.9787426586609924,0.00295866575121759,0.0004546287293020374
37,1,3,2021-04-11,2.097285046506023,4.0,12.67227453721574,39.51799158983453,2.2469336999589453,8.559982235017367,2.9515580868943565,0.0028288813097511567,0.0002280408785730619
38,1,3,2021-04-18,2.0309069987624953,4.0,12.570367375175158,39.49086706642947,2.245920227960742,8.563139180266576,2.971132095749385,0.002810008131958871,0.0004728398463626366
39,1,3,2021-04-25,1.9124623613288716,4.0,12.634116938340682,39.46612530938389,2.2452714004582335,8.56370502972823,2.967960045541264,0.003033386219032444,0.0004702120283840157
40,1,3,2021-05-02,1.9361855775974652,4.0,12.669101607558284,39.501276168421946,2.243485174969757,8.557925519828018,2.9626386688648845,0.0028459577212843626,0.0004290278378712081
41,1,3,2021-05-09,2.001194019652488,4.0,12.640693898262667,39.49430882806634,2.248178300064834,8.564937775762798,2.9675872350630823,0.0032241186248833363,0.0003192198920687455
42,1,3,2021-05-16,1.9903928640977564,4.0,12.637669057571289,39.49204244806951,2.2510609288188843,8.569420159884768,2.9654936944118893,0.003001918712613862,0.00025494015902606336
43,1,3,2021-05-23,1.9189014751463227,4.0,12.587774208325827,39.49990988496557,2.2482324138438505,8.564667039838147,2.9712972545504543,0.0027889910292246563,0.00037397479426509776
44,1,3,2021-05-30,2.0290793645006944,4.0,12.628193942067123,39.48509026899809,2.2553363928674335,8.575752167094745,2.967645710887429,0.0030822849597881077,0.0004704758099418332
45,1,3,2021-06-06,1.9683281798554721,4.0,12.73874449575863,26.62503734529634,2.243543247948182,10.631137007664915,2.9589338358349915,0.00209439854428778,0.00017505532411693045
46,1,3,2021-06-13,1.996526956542142,4.0,12.78803872570816,24.458497952718854,2.2544789198151594,10.999555442433286,2.9471373433368098,0.0021178338865817177,0.00021725016925073368
47,1,3,2021-06-20,2.0263931161378084,4.0,12.708804886310881,24.475490546475726,2.247282300178043,10.982026141908694,2.9619416454327565,0.0016619442758410905,0.0002834515777584292
48,1,3,2021-06-27,2.0304455618400588,4.0,12.597037060059131,24.464615353785113,2.2433559404803014,10.979281918011383,2.9672419376374797,0.0017252902590010144,0.00022565552080879716
49,1,3,2021-07-04,1.9305317078389481,4.0,12.638730134278811,24.466666108581588,2.2503645708347824,10.990313956488851,2.9682461323733205,0.0020213485896528926,0.0002042239055891697
50,1,3,2021-07-11,2.0526832995743463,4.0,12.555360483868059,24.462836061026685,2.257845177458186,11.004221509443028,2.969242017818817,0.001657069332109077,0.00023832076751362208
51,1,3,2021-07-18,1.9530583724564523,4.0,12.612404557111898,24.48136631426038,2.247069114401132,10.981731998456548,2.964626083663949,0.0020735742499344008,0.0002292747944754845
52,1,3,2021-07-25,2.109690003153811,4.0,12.620185316337711,24.491635190014303,2.24996372967592,10.985721491510015,2.9630860678555777,0.001763076716569166,0.0003385670560821086
53,1,3,2021-08-01,2.1933197380117715,3.5,10.903206129824527,24.460010897323446,2.2481882843532905,10.988856144800636,2.9544545469846617,0.0018697757880396359,0.00023125095204498786
54,1,4,2021-04-04,1.9359375815375162,5.5,12.291543785198398,39.4896711312265,2.2483096960781728,8.565779840878442,2.974076037154324,0.003235740511513162,0.00042136743061279224
55,1,4,2021-04-11,2.0179653898709575,4.0,12.568757450200374,39.47880058751518,2.2547556945570864,8.574798052104422,2.971034741432974,0.002565635013665946,0.00039733018476357547
56,1,4,2021-04-18,2.1099498021240053,4.0,12.590109057114613,39.50542947858253,2.2483437920147566,8.563383739781072,2.966982972030974,0.002858636724783215,0.00030015901403480276
57,1,4,2021-04-25,2.097231876369539,4.0,12.536671990324322,39.530055273336764,2.246266406909682,8.558057009322367,2.971814568136243,0.0029684798664965967,0.00039574288556271184
58,1,4,2021-05-02,2.048192673642013,4.0,12.698330293650328,39.45286186824002,2.2493128245087513,8.571469316270727,2.949179272977181,0.0027782596176305985,0.00036001400042187605
59,1,4,2021-05-09,1.9458124874556642,4.0,12.684368111177962,39.510056425825496,2.250606750455412,8.566032791269544,2.9653010509447495,0.0031103839012722755,0.00042198571715814113
60,1,4,2021-05-16,2.0405522955317856,4.0,12.621041678262985,39.522471515348506,2.249973248277887,8.564520361331512,2.954963173677672,0.0030163274509870455,0.0005123312742968451
61,1,4,2021-05-23,2.0436177802464965,4.0,12.80472229150423,39.48432381916691,2.2496315018446778,8.567715792874662,2.9493271886672696,0.0028616855589050005,0.00044144661358106916
62,1,4,2021-05-30,1.9879130123057394,4.0,12.645204232926313,39.49769628856841,2.248760302696645,8.564852450835442,2.96121060522066,0.002776681763615298,0.0003609905163765636
63,1,4,2021-06-06,2.0396905628256627,4.0,12.772895715326735,39.51404611004314,2.2547795983123207,8.572066950657781,2.952178075021073,0.002773672271654093,0.00039485172036062894
64,1,4,2021-06-13,1.9696952888245245,4.0,12.685111761026816,39.51282170845872,2.246692569706313,8.561551618816143,2.960738073313164,0.003012471619558996,0.00037733694537968755
65,1,4,2021-06-20,2.001531221652024,4.0,12.74451050752025,39.53610711532387,2.248927537255359,8.560729790656616,2.955000295520935,0.0026236045742846804,0.0004641436043645803
66,1,4,2021-06-27,1.9556812119287572,4.0,12.629817097904771,39.49248893834291,2.2534009470143848,8.572249301347096,2.963581363516512,0.0032294860813954127,0.0002818254647222461
67,1,4,2021-07-04,2.054976171761595,4.0,12.589451713387518,39.471102261035,2.259333188351769,8.583174937033027,2.97189877397447,0.00284336200906235,0.00047034800585525345
68,1,4,2021-07-11,1.9832978922530269,4.0,12.548412647191665,39.51170283940623,2.2459447619891333,8.560407130355332,2.97654285085055,0.002705659519545521,0.0004617018391558075
69,1,4,2021-07-18,1.9896702605410643,4.0,12.669080079740505,39.53398561886496,2.245629755940647,8.556446950728455,2.9662701122422876,0.0029377303865576253,0.00042393300476828774
70,1,4,2021-07-25,2.0483866199451386,4.0,12.683137070205628,39.50594023598101,2.250756180656261,8.567088206004174,2.9629795763124234,0.0026653100394979892,0.00048092492341227214
71,1,4,2021-08-01,1.9632923629106103,3.5,10.831633945407,39.46859509380379,2.2582908652741427,8.581835089203361,2.965909688989568,0.003291417335492585,0.0006424602737139714
72,1,5,2021-04-04,2.04108486841128,5.5,12.509029036465432,39.51160209892561,2.246283084518954,8.560099499350528,2.9524320121648366,0.0031186579969242545,0.00030819200140804723
73,1,5,2021-04-11,2.0643711482244407,4.0,12.942122665438669,39.52963336769509,2.2474694516909164,8.559093480386474,2.9389082607073975,0.0027208153681286475,0.00047584855100409875
74,1,5,2021-04-18,1.9953234820212826,4.0,12.949663716985798,39.50618819400541,2.2475518441374427,8.562620742617112,2.9301414727601625,0.002865087434350079,0.00027438204440383753
75,1,5,2021-04-25,2.1586381226244966,4.0,12.893875419129316,39.47061800500929,2.255457012087269,8.577711634814724,2.9317732617635004,0.0030526825508624678,0.00033260824183621585
76,1,5,2021-05-02,1.9935305110335737,4.0,12.897858503346972,39.51036494862165,2.246377582314046,8.560992250062517,2.9361296697285875,0.002665722724418053,0.0003606626585269126
77,1,5,2021-05-09,2.05124477828895,4.0,12.89028059469002,39.49751538745026,2.2550774148708266,8.574483336789223,2.937381413880119,0.002637213770766312,0.00042654400203673135
78,1,5,2021-05-16,2.005880460552762,4.0,12.979930177311987,39.51411076820532,2.2434232493115625,8.554959512505365,2.9328377342919647,0.003099401181128451,0.0003813750257198669
79,1,5,2021-05-23,2.134900860326004,4.0,12.912099230533498,39.46821216995199,2.2541633120260505,8.576775420579542,2.93853973175958,0.0031445439934960763,0.0003297755841453402
80,1,5,2021-05-30,2.094588469336615,4.0,12.966572982216375,39.48800052100948,2.245951089873489,8.562741200738602,2.9409116936819433,0.0030502849659682575,0.0004999570916554304
81,1,5,2021-06-06,1.9461765127555284,4.0,12.971801270742434,26.592063843034186,2.247941546138015,10.644671491536096,2.9273714612478523,0.0018830371996995927,0.00025805158968652164
82,1,5,2021-06-13,2.1504835314347086,4.0,12.935663685383295,24.472196711992805,2.250605688320555,10.990372147915295,2.9280816883810874,0.0017919577380662698,0.00023913833044630572
83,1,5,2021-06-20,2.020653913194264,4.0,13.029988262350397,24.44474505556263,2.2528781109087506,10.99933938003454,2.9369767217629965,0.0017661381580416566,0.00015491954605220353
84,1,5,2021-06-27,2.044311508924364,4.0,12.863437605287796,24.44995949463658,2.248010636869355,10.989742766898743,2.938501566790872,0.0019123588316720549,0.0002677979835804008
85,1,5,2021-07-04,1.9836760979002754,4.0,12.999030514785037,24.454551476724713,2.2474070018034,10.98782073044548,2.9302267617800872,0.002014863952537856,0.00032337242137191614
86,1,5,2021-07-11,2.034077707494087,4.0,12.912805407536695,24.496371740631076,2.255299146447537,10.993205253528398,2.9349238441343632,0.001735671409999687,0.0002649975525553492
87,1,5,2021-07-18,2.031109914265574,4.0,13.03436155826404,24.481602841337576,2.245475039758007,10.979948436113473,2.9309706652120195,0.0019447600619413926,0.00027849743769784
88,1,5,2021-07-25,2.06128444000248,4.0,12.910370507608688,24.494582113992923,2.246460531044232,10.977918551004153,2.934351676258833,0.0019968515840378324,0.00031641382943487
89,1,5,2021-08-01,2.135647443709154,3.5,11.168114301124582,24.43450562137056,2.2566649529032023,11.009625433965587,2.935250552333514,0.001861557394451728,0.00020793084644267818
90,1,6,2021-04-04,2.011401827680836,5.5,12.537695729618429,39.481921727094395,2.2490444112342876,8.568383704298084,2.9512597238081106,0.0032504952063868073,0.000480921985990799
91,1,6,2021-04-11,1.9769179740063296,4.0,12.899845551649305,39.48448728636762,2.2506801214016154,8.56952626841282,2.936852121477598,0.0025198334479375533,0.0003552815010275622
92,1,6,2021-04-18,2.01077858259887,4.0,12.888699583134487,39.52413909321221,2.254388247686823,8.568650648876163,2.9358361474969783,0.0029345443501566843,0.00039839377245727835
93,1,6,2021-04-25,2.0541586464218784,4.0,12.869831900865048,39.49028628213272,2.2520575580726225,8.570867219788294,2.94669611474873,0.0029658404401855945,0.000408032730310637
94,1,6,2021-05-02,1.9430765791669657,4.0,12.967235729115568,39.534197167358116,2.2510573718660636,8.563702218155427,2.9354055246945707,0.0027735748816554704,0.0004162840983868965
95,1,6,2021-05-09,2.05756457238613,4.0,12.964448859891307,39.503108971109704,2.244615919781198,8.559347896030621,2.935560542833078,0.0029284643199049285,0.00037382627361206444
96,1,6,2021-05-16,1.9684239558286518,4.0,12.892456654738966,39.49235879559166,2.2532401748878246,8.572406121405367,2.9301791835766466,0.00283122149965732,0.0003372326828159046
97,1,6,2021-05-23,2.052550444926631,4.0,13.04818845532178,39.498260436874794,2.256798063589509,8.576127898889057,2.936901140105331,0.0028105488713364136,0.000478744780140353
98,1,6,2021-05-30,2.0581573228365495,4.0,12.962405192440599,39.47996490074365,2.248298496196409,8.567065631825006,2.9316202896073245,0.0027877307602579677,0.0003646362998331024
99,1,6,2021-06-06,2.0468019885419033,4.0,12.995421754368952,26.630606510465316,2.2483624408547445,10.63943928347037,2.9404953088256596,0.001933141632366804,0.0002797715511750147
100,1,6,2021-06-13,2.0452614113495153,4.0,12.942084326520463,24.473008943970463,2.253469231457904,10.994301368460171,2.93895623646874,0.0015955892586617542,0.00023681040716316986
101,1,6,2021-06-20,1.9884720760789993,4.0,12.966060839570284,24.507629928946958,2.2499495281268103,10.9816569440756,2.9352877886062028,0.001604149878625095,0.00023557231353259838
102,1,6,2021-06-27,1.9926056035833501,4.0,12.996003016602359,24.478624991880537,2.2568284431875463,10.998972450079785,2.9340054646613303,0.0016652939785417639,0.0003031392200661137
103,1,6,2021-07-04,1.9341624076497834,4.0,13.043014873811964,24.490288322154697,2.255550510517058,10.995148033606387,2.9298693113842837,0.0016037659233408795,0.000217440257549715
104,1,6,2021-07-11,1.9378279848239721,4.0,12.892932589314725,24.428457561163295,2.2544369598025766,11.004950832067381,2.9333724872263693,0.0018487868060745951,0.0001997132798371571
105,1,6,2021-07-18,2.024475429472482,4.0,12.905561420652335,24.49521770759851,2.248699487730181,10.983529371457125,2.933916050603578,0.0016635042060201039,0.00030767888325794734
106,1,6,2021-07-25,1.9763671030461532,4.0,13.013323413954136,24.469181290533918,2.252072357876284,10.991563661038617,2.938863646334822,0.0019072506162430218,0.00019695392340910386
107,1,6,2021-08-01,1.7615181398751256,3.5,11.264220844041866,24.517342343021458,2.2519218779343713,10.984549974915906,2.9171148537660296,0.0016399307155678486,0.0005941887898739598
108,1,7,2021-04-04,1.9197046654273202,5.5,12.531057015890719,39.514813460785426,2.243452475785638,8.555385040779274,2.927131627620383,0.002896162168303606,0.0007290482242169238
109,1,7,2021-04-11,2.0953635100583257,4.0,12.926039049047871,39.51167933111515,2.247556802520013,8.562276618017721,2.901093222590684,0.002546764103644352,0.0003993145956430139
110,1,7,2021-04-18,2.058002238626412,4.0,12.834924617605731,39.48078113369065,2.25020091059092,8.569901293755775,2.9021513319337706,0.0027839748362710535,0.00035069298541801476
111,1,7,2021-04-25,2.1470368955456456,4.0,13.068310017254658,39.51340092021216,2.242771675189119,8.554880279060278,2.9137353142720217,0.003104828420136639,0.0004443937155919949
112,1,7,2021-05-02,2.1876725593185022,4.0,13.127574378903319,39.50333341403172,2.261201113176395,8.58157644432875,2.913290265657414,0.0027978313181191367,0.000294014702539619
113,1,7,2021-05-09,2.1000323817587527,4.0,12.959434844840187,39.5221059692763,2.2520702318236134,8.566631605965991,2.912668497540198,0.0029624077526655876,0.00039451686808798976
114,1,7,2021-05-16,2.147836063064231,4.0,12.930753476117545,39.51300055607377,2.2475911822912598,8.562284397224525,2.8934082111862636,0.002749856826047996,0.0003776392011548678
115,1,7,2021-05-23,2.0048742481460646,4.0,13.052693543713483,39.5148404321646,2.2522421336325125,8.567745735529723,2.9068569657605474,0.0024228804356980402,0.0003666944677295316
116,1,7,2021-05-30,2.056115079528514,4.0,13.06039685824879,39.490263427247804,2.2455809962366335,8.561718205546336,2.9203490827031247,0.002999161297414164,0.0002557057174797049
117,1,7,2021-06-06,2.140997357357043,4.0,13.015563416965227,39.56461382774029,2.2539887956143496,8.564358225247982,2.884450208644871,0.003136067728518175,0.00027151443395500836
118,1,7,2021-06-13,2.025596020776377,4.0,13.075380789172959,39.52632838120478,2.254240847213574,8.569219624730069,2.9027741258126842,0.0025344175222625563,0.0005391470633237107
119,1,7,2021-06-20,2.028053822854336,4.0,13.023325917024044,39.50382441101052,2.255318440427976,8.572664329870657,2.919150100617049,0.003283861686560654,0.00041833047196505885
120,1,7,2021-06-27,2.024016944375338,4.0,13.03635183369461,39.5059732892203,2.255700037184233,8.574196032140575,2.908806185143898,0.002727571927044846,0.00023601440114471767
121,1,7,2021-07-04,2.1160476231170784,4.0,12.937410116263537,39.5541167084942,2.2552915809518383,8.567681378260605,2.9120622359638495,0.003294497017569005,0.0003348313626182281
122,1,7,2021-07-11,2.068811166630024,4.0,13.032480191275715,39.510593617039206,2.253674621213943,8.570925313344004,2.8918661997588417,0.0030464456935521364,0.0003538174853318704
123,1,7,2021-07-18,2.1472020241939425,4.0,12.895355730890364,39.50897209361447,2.2384247511219155,8.549265526486042,2.8903861013015004,0.0029537665631360344,0.00028050407153461796
124,1,7,2021-07-25,1.980363131692662,4.0,13.027901305453247,39.51002565631087,2.251592183746193,8.567902239361748,2.9031770037378393,0.0028666895632065907,0.00023888791534672002
125,1,7,2021-08-01,2.011330735954088,3.5,11.258579546804723,39.54631119084319,2.2603425433675994,8.57571029930836,2.8951024449722635,0.0029890426310892307,0.0003581720280566002
126,1,8,2021-04-04,2.034543356388192,5.5,12.418144571277189,39.477955019117175,2.245408273738578,8.563171057597234,2.9542913017811676,0.0028414992108588897,0.0002796294165747232
127,1,8,2021-04-11,2.0925858851839814,4.0,12.692933953668208,39.4976455410425,2.248778742298492,8.565174337405953,2.9600208353839976,0.0027370617120453973,0.00041284560509798746
128,1,8,2021-04-18,1.9373507414567042,4.0,12.74394419379036,39.52270137120229,2.2457985421742026,8.558905020947842,2.9532904100047688,0.0029322339876056806,0.0004648559854121201
129,1,8,2021-04-25,2.090389630847438,4.0,12.50444979687167,39.45880289256417,2.247997370638894,8.569190218840149,2.9807837641829735,0.003424329295811951,0.0005329784574789595
130,1,8,2021-05-02,1.9619613377594054,4.0,12.55266727105899,39.48693664988035,2.2519310088799847,8.571301962527738,2.9707982107333164,0.0028584895504476728,0.0004930148058424503
131,1,8,2021-05-09,2.064976812004283,4.0,12.633769531767483,39.49723182948584,2.24637710166596,8.56157204102796,2.9648912163341805,0.0029298972719986474,0.0003409069745500863
132,1,8,2021-05-16,1.8879055521146846,4.0,12.77644095350618,39.47648436769014,2.254509697082202,8.575645916671672,2.955429635452741,0.0027557292962409126,0.0002642152289770578
133,1,8,2021-05-23,2.0324411917651894,4.0,12.710686861207018,39.48338206998306,2.251012340520443,8.569880025682336,2.9582482472208196,0.002682209808496241,0.00036935702078863444
134,1,8,2021-05-30,2.0222190926179167,4.0,12.59821257490969,39.50590562535696,2.2519590275223447,8.567794503947393,2.963182155739957,0.0028447954644007134,0.0003922834179978134
135,1,8,2021-06-06,1.9375034341550512,4.0,12.64231370704987,26.627286740751718,2.2499857646972576,10.639783517046899,2.965064750676233,0.002194577235857493,0.0002286503470365054
136,1,8,2021-06-13,2.043308792973838,4.0,12.655785500917151,24.49082811989547,2.2487201188633064,10.982467996256565,2.961221730395507,0.0020775143196493104,0.00022898173632569126
137,1,8,2021-06-20,1.927392505908149,4.0,12.65148176942824,24.46245589672514,2.2541535312136634,10.997307083676661,2.9593720364786873,0.0020499776805177373,0.00024323641977518588
138,1,8,2021-06-27,1.9439271583899511,4.0,12.74818812471984,24.49175296520494,2.2500106554493544,10.985249827854357,2.957459311567066,0.0017020454135600065,0.0002702172825142729
139,1,8,2021-07-04,2.094361537945086,4.0,12.708462217698235,24.460928508980576,2.2435884144803584,10.980635335753187,2.9591810296615932,0.0015326397548944518,0.00018864945173385986
140,1,8,2021-07-11,2.056309963097049,4.0,12.62315174339013,24.446263792626947,2.249074012660192,10.992091911928114,2.95786929580451,0.002052100140404981,0.00030128633509768674
141,1,8,2021-07-18,1.9104644408114335,4.0,12.736829293657058,24.486990128863486,2.248644430506485,10.982757153496925,2.9458000398075215,0.001878644146900105,0.0002053762268794065
142,1,8,2021-07-25,1.958772053378502,4.0,12.583366381162588,24.4571867511425,2.2537020404149652,10.997641688402696,2.9689645828524873,0.0018588643853211157,0.00027455129390824414
143,1,8,2021-08-01,1.9932739588463153,3.5,10.971562046704667,24.492204939366488,2.2524814936895523,10.988115749194755,2.9548987756539655,0.0014708747696104783,0.00023075918460094044
144,1,9,2021-04-04,1.8776346033013813,5.5,12.327907065429505,39.502697654070296,2.2491021534991638,8.56597804832429,2.9737712039613675,0.0034266014262646816,0.00039979401610050675
145,1,9,2021-04-11,1.7711687571939911,4.0,12.61559196279148,39.50698215925924,2.2516437703020626,8.567801591156329,2.9596006197547813,0.0028502597429481556,0.0004834533252171398
146,1,9,2021-04-18,2.033536960919464,4.0,12.511850615272227,39.510075876865805,2.253180864548798,8.569565306866647,2.977024317252187,0.0028819945697263036,0.0003269244248475729
147,1,9,2021-04-25,1.9592364176036268,4.0,12.691497801650158,39.50699314705262,2.2500704289823568,8.566140452369,2.949881129987745,0.0031067102090016896,0.00032964556674153737
148,1,9,2021-05-02,1.9823025285132354,4.0,12.68079732072207,39.513874822277316,2.251036188826322,8.565677408704632,2.9549084336110916,0.003056158029979533,0.00042531379569144527
149,1,9,2021-05-09,2.013427256536121,4.0,12.755060494563278,39.50394821585981,2.248275579702845,8.56343276552587,2.9554603815529497,0.003181481161876351,0.00031401106993860346
150,1,9,2021-05-16,1.9953894847628355,4.0,12.729563855435629,39.46928373444939,2.251607585388767,8.57295491579583,2.9551362413112963,0.002765512801316248,0.00043193967316941393
151,1,9,2021-05-23,1.9894736151464734,4.0,12.72539121838318,39.49841079374699,2.2493824974610304,8.567063731728021,2.964187809490633,0.0029634965913605976,0.0004893267372355284
152,1,9,2021-05-30,1.9940754267894683,4.0,12.746678548672492,39.51048906870545,2.252730119538087,8.569676977770722,2.953053148343172,0.0024693586332133768,0.00038498287215093943
153,1,9,2021-06-06,2.1371544787886934,4.0,12.666385196141023,26.617167840088403,2.2508255662298216,10.645639330209958,2.9679084153402853,0.0018854136022097797,0.0002289979586596146
154,1,9,2021-06-13,2.048783442495144,4.0,12.760197923278396,24.462653548960635,2.2516934047726367,10.994734978796396,2.9513795584939797,0.0018696525761305054,0.0002520264609703727
155,1,9,2021-06-20,2.0526155100365795,4.0,12.720687125228025,24.46553416306043,2.2483953349546746,10.987265153308568,2.950217817878308,0.0018687567420972754,0.00020705164287144023
156,1,9,2021-06-27,2.0099794912611135,4.0,12.538682201583018,24.49736609540735,2.243054662888979,10.9711910121573,2.973431243428352,0.001893330288401175,0.00018310670415744632
157,1,9,2021-07-04,2.1083992943846646,4.0,12.692778373789919,24.469896767422814,2.254153025163471,10.997395572358736,2.9624120317403535,0.0017172484872089056,0.00020424516654143674
158,1,9,2021-07-11,1.936871198875046,4.0,12.778690611556325,24.460725708397735,2.256767382252226,11.003544364709368,2.95922329397415,0.0018228587660309992,0.00027085632056703
159,1,9,2021-07-18,1.9078545300013727,4.0,12.77132059176038,24.439923869830658,2.246300209506631,10.989230794573661,2.947942925556894,0.0020544848070731944,0.0002564598992897352
160,1,9,2021-07-25,1.993747400963651,4.0,12.636654454782217,24.4470829495363,2.242536662427464,10.981332007887342,2.9606840285704084,0.001636483817012509,0.0001974893182741075
