city,station,date,weather,dow,hour,speed,vehicleType,energyConsumption,trafficCongestion,carCrash,pedestrianDeath,treated,treated_time
1,1,2021-04-25,1.970354843539452,7.0,11.9124120377302,39.44243150172181,2.2473424165294205,8.569548773768426,3.0,0.0025452912112591706,0.00014972301242701004,1,-37
1,1,2021-04-26,2.179634966378482,1.0,13.416266410502722,39.50896573807237,2.2534422030099264,8.569833035542652,2.8908101184758244,0.002721741914825488,0.0003202049311559398,1,-36
1,1,2021-04-27,1.754356465912565,2.0,13.505502904310609,39.50580862121675,2.2542036074594924,8.571987422806378,2.8832161418526443,0.0021400183430143687,0.0,1,-35
1,1,2021-04-28,2.1047835990888384,3.0,13.356003904978849,39.486657988935896,2.2508948909860074,8.565812150992427,2.8695086234949563,0.0027660266840221284,0.0009762447120078099,1,-34
1,1,2021-04-29,1.857449265797723,4.0,13.590826596271242,39.45685530440522,2.2425342352747073,8.561901679590736,2.8620689655172415,0.003629764065335753,0.00032997855139415937,1,-33
1,1,2021-04-30,1.7300775740479548,5.0,13.311530324400564,39.46703102961918,2.25,8.574712658674095,2.837799717912553,0.0038787023977433005,0.0001763046544428773,1,-32
1,1,2021-05-01,2.000598265031409,6.0,11.443314388274006,39.61067903081065,2.2511217469338916,8.551025351480595,3.0,0.0037391564463057133,0.0002991325157044571,1,-31
1,1,2021-05-02,2.3387496557422196,7.0,11.069815477829799,39.57518589920132,2.250757367116497,8.556898339300357,3.0,0.0013770311209033324,0.000550812448361333,1,-30
1,1,2021-05-03,1.907514450867052,1.0,13.374236168455822,39.44971098265896,2.234186622625929,8.554293443435071,2.8510322047894303,0.002477291494632535,0.00016515276630883568,1,-29
1,1,2021-05-04,2.1902008032128513,2.0,13.20417670682731,39.40963855421687,2.2613654618473897,8.593591383132459,2.867951807228916,0.0019277108433734939,0.0,1,-28
1,1,2021-05-05,1.5765824860610036,3.0,13.608232207281075,39.50541161036406,2.2558215808461792,8.574387159724415,2.8789767136766153,0.002459822892751722,0.0,1,-27
1,1,2021-05-06,2.3710017860042214,4.0,13.635979866861504,39.50381555447313,2.2808897548303295,8.61044364020124,2.8915408345510634,0.001948368241597662,0.0004870920603994155,1,-26
1,1,2021-05-07,2.003656307129799,5.0,13.357819511384411,39.49941831477481,2.2642512880172845,8.584433697855978,2.870367292670766,0.003988698687053349,0.0004985873358816686,1,-25
1,1,2021-05-08,1.9560117302052786,6.0,11.54633431085044,39.5549853372434,2.247507331378299,8.55651845161281,3.0,0.002346041055718475,0.0001466275659824047,1,-24
1,1,2021-05-09,2.1379165499859982,7.0,11.335620274432932,39.546765611873425,2.259871184542145,8.573749389526629,3.0,0.0033604032483898066,0.0002800336040324839,1,-23
1,1,2021-05-10,2.031863959055638,1.0,13.696549446920917,39.44939739144791,2.2588740300478785,8.584545864289145,2.8844312365857685,0.00396235760277365,0.0004952947003467063,1,-22
1,1,2021-05-11,1.9903494176372711,2.0,14.170881863560732,39.52329450915141,2.2590682196339436,8.576789660565634,2.8602329450915143,0.0021630615640599003,0.0,1,-21
1,1,2021-05-12,2.147177095061927,3.0,13.28904616374457,39.44056618948046,2.275373974585813,8.605831150072271,2.876789448286955,0.0022518899790895932,0.00048254785266205565,1,-20
1,1,2021-05-13,2.0108090402882413,4.0,13.97870946609892,39.487880773010154,2.249263019980347,8.567824883720819,2.8987880773010155,0.0036030134294136916,0.0006550933508024893,1,-19
1,1,2021-05-14,2.2591402784151753,5.0,13.494263423588801,39.61281933608689,2.2548569680281476,8.561457221967181,2.8678292794860027,0.002600581306409668,0.0001529753709652746,1,-18
1,1,2021-05-15,2.0577110276734807,6.0,11.642052565707134,39.55444305381727,2.258378528716451,8.570897202058028,3.0,0.003059379780280907,0.0002781254345709915,1,-17
1,1,2021-05-16,1.7525599877731928,7.0,11.308268378419685,39.4973253859086,2.264404707320801,8.586215861225647,2.9084517805288095,0.0036680421824850985,0.0006113403637475164,1,-16
1,1,2021-05-17,1.9872469312928422,1.0,13.917264466762315,39.54917902120198,2.2440618523832296,8.55261118762942,2.902757851107923,0.002550613741431532,0.00015941335883947074,1,-15
1,1,2021-05-18,2.206829268292683,2.0,13.235609756097562,39.54536585365854,2.2452032520325202,8.552854341463332,2.848780487804878,0.0024390243902439024,0.0003252032520325203,1,-14
1,1,2021-05-19,1.8648388648388647,3.0,13.302228635561969,39.40885040885041,2.255892255892256,8.587742581369165,2.863716530383197,0.002725669392336059,0.0,1,-13
1,1,2021-05-20,1.9308568752926487,4.0,13.786795692211644,39.502575308256596,2.2615888871546748,8.580544254721334,2.8692055564226626,0.003121585765568909,0.0003121585765568909,1,-12
1,1,2021-05-21,2.0774294670846394,5.0,13.432601880877742,39.49247648902821,2.2576802507836993,8.580027272727177,2.85705329153605,0.003134796238244514,0.00015673981191222572,1,-11
1,1,2021-05-22,2.215123674911661,6.0,11.460636042402827,39.45526501766784,2.2498939929328623,8.572680081978694,3.0,0.0025441696113074207,0.0007067137809187279,1,-10
1,1,2021-05-23,2.1542537533117456,7.0,11.517073888725346,39.5884604062408,2.257727406535178,8.568026903149732,3.0,0.003532528701795702,0.00044156608772446274,1,-9
1,1,2021-05-24,1.871098172408216,1.0,13.65227235969594,39.465631570435065,2.250687368591299,8.573419252789797,2.848940643700469,0.0024260067928190197,0.0006469351447517387,1,-8
1,1,2021-05-25,2.0337497971766996,2.0,13.231705338309265,39.49926983611877,2.243225701768619,8.55934928443929,2.8724647087457407,0.0021093623235437287,0.00016225864027259452,1,-7
1,1,2021-05-26,1.9476004748177038,3.0,13.329998304222485,39.457520773274545,2.2430049177547904,8.562481960318738,2.8894353060878415,0.003052399525182296,0.0005087332541970493,1,-6
1,1,2021-05-27,2.3363594399138328,4.0,13.407601169410679,39.45776273272811,2.2605016156331743,8.58554881981832,2.854746884136021,0.003539006000923219,0.0006154793045083859,1,-5
1,1,2021-05-28,2.2267487762513816,5.0,13.643928627822516,39.31043739144165,2.2400126322438023,8.575478035685997,2.8758882046423495,0.003000157903047529,0.0004737091425864519,1,-4
1,1,2021-05-29,2.1546333143831724,6.0,11.898664013644115,39.547470153496306,2.2768618533257534,8.598574056281885,3.0,0.003268902785673678,0.00042637862421830583,1,-3
1,1,2021-05-30,1.9677040516735174,7.0,11.610246623605402,39.5151203758074,2.2555783910745744,8.573319183793217,3.0,0.0033763945977686436,0.0001467997651203758,1,-2
1,1,2021-05-31,1.9582991298637333,1.0,13.75094401576096,39.634706944672466,2.2464291577737647,8.543667992119426,2.8657034969627317,0.0029551797734362175,0.0003283533081595797,1,-1
1,1,2021-06-01,2.3271546261089986,2.0,13.554340937896072,24.495088719898607,2.26425855513308,11.010611685678194,2.864385297845374,0.0012674271229404308,0.00015842839036755386,1,0
1,1,2021-06-02,2.121765359580886,3.0,13.258771233529131,24.35735831084299,2.250515954913478,11.012251655818517,2.843149706302588,0.0030163518018733134,0.00031751071598666456,1,1
1,1,2021-06-03,2.0501397336840377,4.0,13.909090909090908,24.529837251356238,2.246095676475423,10.974064846293082,2.863060989643268,0.0026302811112937697,0.000821962847279303,1,2
1,1,2021-06-04,2.1715131464391435,5.0,13.736548842068606,24.50374368796796,2.250043531255441,10.9823047257532,2.8673167334145915,0.001915375239421905,0.0005223750652968832,1,3
1,1,2021-06-05,1.9603478773584906,6.0,11.72376179245283,24.41642099056604,2.2691627358490565,11.034830946344545,2.970813679245283,0.0010318396226415094,0.00029481132075471697,1,4
1,1,2021-06-06,2.29680686453791,7.0,11.70474046982698,24.474609649739765,2.2472921648614435,10.982805446617116,3.0,0.0014066676044450696,0.0005626670417780279,1,5
1,1,2021-06-07,2.2144427001569857,1.0,13.63657770800628,24.550863422291993,2.242700156985871,10.956457227629645,2.8722135007849294,0.00141287284144427,0.0006279434850863422,1,6
1,1,2021-06-08,2.0550085950929833,2.0,13.886232223784967,24.26644788248164,2.2559774964838257,11.039690798562376,2.893420847007345,0.000781372089388967,0.0001562744178777934,1,7
1,1,2021-06-09,1.922208081450843,3.0,13.090836780146358,24.544384346166083,2.2656697422844414,11.00787793191226,2.8355074769328668,0.0014317531021317213,0.0004772510340439071,1,8
1,1,2021-06-10,2.1354350973138168,4.0,13.883062570371562,24.444426572301754,2.2346791056779796,10.967548962522244,2.8793630368344862,0.0017693421264275374,0.00016084928422068523,1,9
1,1,2021-06-11,2.1013412816691504,5.0,13.691339625765854,24.410332836562343,2.244742507037589,10.98789608213291,2.870508362311641,0.0011591323066732903,0.0003311806590495115,1,10
1,1,2021-06-12,1.9756543765831691,6.0,11.745707852518999,24.45792288207149,2.2638615254714325,11.016597269912932,2.9719954967632987,0.0016887137630171687,0.00014072614691809738,1,11
1,1,2021-06-13,2.0839772561597902,7.0,11.36769208339408,24.47630849978131,2.254701851581863,10.999967983671283,3.0,0.001166350779997084,0.000583175389998542,1,12
1,1,2021-06-14,2.2880012936610608,1.0,14.00630659767141,24.523285899094436,2.2668175937904267,11.0078317917207,2.9117076326002587,0.0021021992238033633,0.00016170763260025875,1,13
1,1,2021-06-15,2.2340262916539286,2.0,13.544940385203303,24.439315194130234,2.2373891776215227,10.97169140935512,2.887801895444818,0.0021400183430143687,0.0001528584530724549,1,14
1,1,2021-06-16,2.4446130500758727,3.0,13.6752655538695,24.421851289833082,2.2424886191198787,10.989670943854465,2.8867981790591806,0.001669195751138088,0.00015174506828528073,1,15
1,1,2021-06-17,2.0499575191163975,4.0,13.51197960917587,24.450807136788445,2.2232795242141035,10.947859894647484,2.879694137638063,0.0022090059473237043,0.0,1,16
1,1,2021-06-18,2.0611932687404386,5.0,13.279449260581336,24.55532891381948,2.2383137854835966,10.950464286928526,2.8898521162672104,0.00135985041645419,0.0,1,17
1,1,2021-06-19,1.8049296839558446,6.0,11.13654922123091,24.377589596249813,2.2605474066233175,11.027335829427,2.939815514894904,0.0015121729925903524,0.00030243459851807047,1,18
1,1,2021-06-20,2.2974228981833544,7.0,11.51175890719617,24.508379101534995,2.2526404731727925,10.987658442473041,3.0,0.0022532037741163215,0.0004224757076468103,1,19
1,1,2021-06-21,2.6054149311118233,1.0,14.212592117910926,24.338833707145145,2.24975969240628,11.010938593399672,2.895225889138097,0.001762255687279718,0.0003204101249599487,1,20
1,1,2021-06-22,2.2392026578073088,2.0,13.50514159152033,24.41749723145072,2.2790697674418605,11.052533327005369,2.844644834678057,0.0018984337921214998,0.00015820281601012498,1,21
1,1,2021-06-23,1.9628545006165228,3.0,14.132552404438965,24.44096794081381,2.251078914919852,10.993851081997681,2.8822441430332923,0.0015413070283600493,0.00015413070283600493,1,22
1,1,2021-06-24,2.1126207235226713,4.0,13.946308724832214,24.465378949091505,2.2329350139138975,10.961161980684361,2.823211654935341,0.002128007857259781,0.000818464560484531,1,23
1,1,2021-06-25,2.1074750258353427,5.0,13.683947640372029,24.337581811918703,2.2318291422666205,10.983005015501295,2.8580778504994835,0.001550120564932828,0.0,1,24
1,1,2021-06-26,2.004692770200909,6.0,11.561079337146209,24.345505206041942,2.240944420002933,10.999263056166773,3.0,0.0019064378941193723,0.0004399472063352398,1,25
1,1,2021-06-27,1.8944108123328172,7.0,11.238349992960721,24.525693368999015,2.2449669153878644,10.970335013374832,3.0,0.0015486414191186822,0.00014078558355624384,1,26
1,1,2021-06-28,1.9221671727665015,1.0,13.197858398593576,24.377497203132492,2.246124340738373,10.998849777848935,2.8369825795109476,0.001758031005274093,0.000319642000958926,1,27
1,1,2021-06-29,2.143920202659911,2.0,13.252849905003167,24.56333122229259,2.2495250158328055,10.9662862381255,2.8622545915136164,0.001266624445851805,0.0006333122229259025,1,28
1,1,2021-06-30,2.025917578879588,3.0,13.147295556986478,24.380714745653574,2.2335801674179008,10.979825962653116,2.868319381841597,0.00128783000643915,0.00016097875080489375,1,29
1,1,2021-07-01,2.009992069785884,4.0,13.867724028548771,24.41839809674861,2.259159397303727,11.013329671689242,2.8867565424266455,0.0017446471054718478,0.0,1,30
1,1,2021-07-02,1.9032872796569795,5.0,13.862632999841194,24.484198824837225,2.236938224551374,10.964057532158327,2.8920120692393203,0.002064475146895347,0.0,1,31
1,1,2021-07-03,2.0968879349992333,6.0,11.491644948643263,24.462517246665644,2.2483519852828455,10.989369814502695,3.0,0.000919822167714242,0.00030660738923808065,1,32
1,1,2021-07-04,1.978235119928931,7.0,11.685371631625703,24.446846313295826,2.2691738229197513,11.029234948179019,3.0,0.0028131477642878294,0.00014806040864672785,1,33
1,1,2021-07-05,1.7833959685685001,1.0,13.924837717799795,24.442090878032115,2.2350529552442775,10.970309535360535,2.8947728049197132,0.0017082336863682953,0.00034164673727365904,1,34
1,1,2021-07-06,1.9434589800443458,2.0,13.375831485587582,24.508869179600886,2.24881216344631,10.977604089325414,2.8476401647133356,0.0017421602787456446,0.00015837820715869496,1,35
1,1,2021-07-07,2.0096680631646793,3.0,13.867708669029971,24.579761521108605,2.2434740573638416,10.955487392845738,2.8461166612955204,0.0012890750886239124,0.00016113438607798906,1,36
1,1,2021-07-08,2.2094395280235988,4.0,13.665847263192395,24.460668633235006,2.2640117994100293,11.011795817764778,2.870206489675516,0.001802687643395608,0.00016388069485414618,1,37
1,1,2021-07-09,2.0407358738501973,5.0,13.264783180026281,24.540900131406044,2.266425755584757,11.002797854796441,2.871550591327201,0.0021353482260183967,0.0,1,38
1,1,2021-07-10,1.9794031105506515,6.0,11.31946195880622,24.48830040633319,2.216057166876839,10.926440313857608,3.0,0.0014011489421325487,0.00014011489421325487,1,39
1,1,2021-07-11,2.1731360773399735,7.0,11.505199941409112,24.54299106488941,2.257214003222499,10.9841778409259,3.0,0.001171817782334847,0.00014647722279185587,1,40
1,1,2021-07-12,1.9452276778479987,1.0,13.920272241127856,24.486631016042782,2.2305947172257334,10.955027574137228,2.914762599254578,0.0017825311942959,0.00032409658078107277,1,41
1,1,2021-07-13,1.8469458987783596,2.0,13.6478184991274,24.463176265270505,2.274694589877836,11.03432794066331,2.8663176265270507,0.0017452006980802793,0.00017452006980802793,1,42
1,1,2021-07-14,2.117473338802297,3.0,13.593601312551272,24.35963904840033,2.244462674323216,11.000762375717896,2.8953240360951598,0.0013125512715340443,0.0004922067268252667,1,43
1,1,2021-07-15,2.2192240140507744,4.0,13.666453776145618,24.380648251636597,2.2636116876896057,11.030026191920951,2.8891904837937092,0.001117675235510139,0.0,1,44
1,1,2021-07-16,2.255921254998462,5.0,13.776530298369732,24.500615195324517,2.2462319286373424,10.979962137803925,2.880036911719471,0.001845585973546601,0.00046139649338665026,1,45
1,1,2021-07-17,2.1064441887226697,6.0,11.290995397008055,24.556242807825086,2.2364787111622553,10.950251700230332,3.0,0.0010069044879171462,0.00028768699654775604,1,46
1,1,2021-07-18,2.304232804232804,7.0,11.748677248677248,24.510303536619325,2.252158173210805,10.986602659426477,3.0,0.001949317738791423,0.0004177109440267335,1,47
1,1,2021-07-19,2.1237933954276036,1.0,13.782218458933107,24.522438611346317,2.2477561388653684,10.973148826418372,2.8817950889077055,0.002540220152413209,0.00033869602032176124,1,48
1,1,2021-07-20,2.1755185417976115,2.0,13.482715273412948,24.433689503456947,2.272627278441232,11.036010861093812,2.8975487115022,0.0021998742928975488,0.00015713387806411063,1,49
1,1,2021-07-21,1.929089709762533,3.0,13.548977572559366,24.353891820580476,2.249175461741425,11.008850003298262,2.913588390501319,0.002638522427440633,0.00016490765171503957,1,50
1,1,2021-07-22,1.791180942726812,4.0,13.784760939347862,24.46190234836966,2.2505490792363574,10.992263520865128,2.897955735766177,0.0011826322013853692,0.0005068423720223011,1,51
1,1,2021-07-23,2.1100392413342055,5.0,13.735448005232177,24.522400261608894,2.2442773054283847,10.96388657292362,2.894375408763898,0.0013080444735120995,0.0,1,52
1,1,2021-07-24,2.267766323024055,6.0,11.67917525773196,24.47642611683849,2.249621993127148,10.987926724398772,3.0,0.0015120274914089348,0.0,1,53
1,1,2021-07-25,1.9862972892463509,7.0,11.33705689603813,24.524575513851655,2.249925528745904,10.981725397676659,2.970360440869824,0.002383080131069407,0.00044682752457551384,1,54
1,1,2021-07-26,1.8380375350967932,1.0,13.557854292891976,24.384513078173487,2.261415693808187,11.025861856066383,2.8856213979606915,0.0016255356878971479,0.00014777597162701344,1,55
1,1,2021-07-27,2.1951377633711506,2.0,13.778930307941653,24.588006482982173,2.272285251215559,11.005147244732706,2.919286871961102,0.0024311183144246355,0.0,1,56
1,1,2021-07-28,1.733608587943848,3.0,13.067217175887697,24.527002477291493,2.250206440957886,10.978784029727603,2.8830718414533445,0.002642444260941371,0.0,1,57
1,1,2021-07-29,1.9327436582109478,4.0,13.401368491321762,24.53888518024032,2.253170894526035,10.980365714285794,2.8524699599465952,0.0021695594125500667,0.0003337783711615487,1,58
1,1,2021-07-30,1.8148969889064976,5.0,13.263866877971473,24.45039619651347,2.2469096671949287,10.99055829160076,2.864976228209192,0.0022187004754358162,0.0003169572107765452,1,59
1,1,2021-07-31,3.0,6.0,0.0,24.16115702479339,2.3140495867768593,11.168844958677683,3.0,0.0,0.0,1,60
1,2,2021-04-01,1.831570851759277,4.0,12.836858296481445,39.575273985771965,2.2500480676792924,8.55672466448756,2.979619303980004,0.0028840607575466256,0.0004806767929244376,1,-61
1,2,2021-04-02,1.7753846153846153,5.0,13.2575682382134,39.42908188585608,2.2500248138957817,8.577386358312607,2.947394540942928,0.002977667493796526,0.0004962779156327543,1,-60
1,2,2021-04-03,2.25,6.0,11.5,39.57975,2.234,8.536159441666644,3.0,0.0025833333333333333,0.00075,1,-59
1,2,2021-04-04,1.9166666666666667,7.0,11.5,39.42175,2.2493333333333334,8.577098513333302,3.0,0.00375,0.0,1,-58
1,2,2021-04-05,1.9660710700662518,1.0,13.361875125476812,39.485143545472795,2.2542662116040955,8.571625376430429,2.9251154386669342,0.003714113631800843,0.0003011443485243927,1,-57
1,2,2021-04-06,1.85897060259791,2.0,13.069049711885926,39.48012501220823,2.2601816583650747,8.580131479636615,2.941986522121301,0.0037112999316339487,0.0001953315753491552,1,-56
1,2,2021-04-07,2.114345709649709,3.0,12.772644841080462,39.46921828767777,2.247208170277751,8.56669395819412,2.981101460341701,0.0025770735897680634,0.000381788679965639,1,-55
1,2,2021-04-08,1.9820664357040962,4.0,13.513348277970247,39.52751171795394,2.250968004890972,8.563814829834882,2.9248013042592214,0.0022416955369879764,0.0005094762584063583,1,-54
1,2,2021-04-09,2.1366173734208207,5.0,13.076682009597492,39.39467241210459,2.2400352560963666,8.567041451375868,2.9461365194398197,0.0029380080305552833,0.0004896680050925472,1,-53
1,2,2021-04-10,2.1666666666666665,6.0,11.5,39.450833333333335,2.2515,8.575697279999956,3.0,0.00225,0.0003333333333333333,1,-52
1,2,2021-04-11,2.125,7.0,11.5,39.48108333333333,2.246,8.564720759999998,3.0,0.0019166666666666666,0.00016666666666666666,1,-51
1,2,2021-04-12,2.3001592356687897,1.0,13.19765127388535,39.53931130573248,2.254578025477707,8.569689814888466,2.9323248407643314,0.003781847133757962,0.00019904458598726116,1,-50
1,2,2021-04-13,2.1502222222222223,2.0,13.168888888888889,39.54903703703704,2.2515555555555555,8.560696612345616,2.928395061728395,0.003851851851851852,0.0003950617283950617,1,-49
1,2,2021-04-14,2.027710020489804,3.0,13.067323641330862,39.49019416528442,2.2342667577324615,8.54670933554487,2.9362864669723874,0.002731973851107425,0.0002927114840472241,1,-48
1,2,2021-04-15,2.051077649837614,4.0,13.131679952760555,39.46580061017617,2.2587343765377423,8.582625788800291,2.9271725223895286,0.0030508808188170456,0.00019683102056884165,1,-47
1,2,2021-04-16,2.1361291555215898,5.0,12.807890714558654,39.554833779136416,2.2454145968666412,8.553569847153211,2.9833779136415743,0.0026748184944593045,0.00019105846388995032,1,-46
1,2,2021-04-17,1.875,6.0,11.5,39.456583333333334,2.2608333333333333,8.587223561666644,3.0,0.0028333333333333335,0.0005,1,-45
1,2,2021-04-18,2.0833333333333335,7.0,11.5,39.43208333333333,2.237,8.5588725466666,3.0,0.0030833333333333333,0.00025,1,-44
1,2,2021-04-19,2.107698444355804,1.0,13.273035500598324,39.48185081771041,2.2365376944555244,8.550533603908988,2.9206222576785,0.0030913442361388114,0.0002991623454327882,1,-43
1,2,2021-04-20,2.293812375249501,2.0,13.293512974051897,39.54860279441118,2.2332335329341317,8.534043357285377,2.9330339321357286,0.00249500998003992,0.0005988023952095808,1,-42
1,2,2021-04-21,2.0474045053868757,3.0,13.088638589618022,39.41332027424094,2.247992164544564,8.574303075416216,2.9454456415279138,0.0033300685602350635,0.0003917727717923604,1,-41
1,2,2021-04-22,2.419224631559185,4.0,12.66009574767671,39.506805594668165,2.238055007978973,8.54771237773394,3.0,0.0031915892236928567,0.00046935135642542006,1,-40
1,2,2021-04-23,1.736847409796412,5.0,13.364341866559162,39.51572263656521,2.233723039709736,8.54130745011076,2.913021568232211,0.003225156218504334,0.00040314452731304173,1,-39
1,2,2021-04-24,2.25,6.0,11.5,39.456,2.24775,8.568623543333295,3.0,0.0025,0.0004166666666666667,1,-38
1,2,2021-04-25,2.25,7.0,11.5,39.48708333333333,2.2276666666666665,8.536041864999953,3.0,0.00275,0.00025,1,-37
1,2,2021-04-26,1.7117612409189082,1.0,13.102886314549382,39.45778519536619,2.2426860396622814,8.56125157078337,2.955527194188101,0.0032397408207343412,0.00019634792852935403,1,-36
1,2,2021-04-27,2.1275515284277606,2.0,13.262371801254606,39.462013342626705,2.257691924723688,8.581294370208035,2.9462312058149953,0.0030867270735835907,0.0005974310465000497,1,-35
1,2,2021-04-28,1.562629757785467,3.0,13.229560059317844,39.416905585763715,2.2531883341571923,8.581352118635662,2.941571922886802,0.003064755313890262,0.0001977261492832427,1,-34
1,2,2021-04-29,1.9676223912619466,4.0,12.95055588063195,39.575190169689876,2.2519016968987713,8.557955693387871,2.9715233079773746,0.0032182562902282035,0.0002925687536571094,1,-33
1,2,2021-04-30,1.9983786361468765,5.0,12.782355746304244,39.43280877443968,2.2617072007629946,8.5910731673819,2.9849308536003814,0.0033381020505484026,0.0005722460658082976,1,-32
1,2,2021-05-01,2.0,6.0,11.5,39.57033333333333,2.2395,8.544465196666668,3.0,0.0025833333333333333,0.0003333333333333333,1,-31
1,2,2021-05-02,2.3333333333333335,7.0,11.5,39.485166666666665,2.251333333333333,8.569133629999937,3.0,0.0030833333333333333,0.0004166666666666667,1,-30
1,2,2021-05-03,2.011818644931228,1.0,13.492613346917983,39.47977585328579,2.2478858889454916,8.565114775343774,2.902699949057565,0.002445236882322975,0.0003056546102903719,1,-29
1,2,2021-05-04,1.8713926012008522,2.0,12.946252178965718,39.45709858609336,2.2406546581444897,8.558337201239535,2.9497385241138874,0.004164245593647104,0.0001936858415649816,1,-28
1,2,2021-05-05,2.260454590180065,3.0,13.065827019580832,39.47515497392502,2.2557315753222476,8.576755654826238,2.9526714552789532,0.002459903571779986,0.0001967922857423989,1,-27
1,2,2021-05-06,2.1563650455338115,4.0,12.97083898469289,39.52237938384034,2.2666149970935865,8.587385777949955,2.9664793644642513,0.003875217981011432,0.0006781631466770006,1,-26
1,2,2021-05-07,2.028670980587357,5.0,13.293280238924838,39.531010452961674,2.2535589845694375,8.567043715281184,2.9165754106520656,0.002887008461921354,0.00039820806371329017,1,-25
1,2,2021-05-08,1.9583333333333333,6.0,11.5,39.52333333333333,2.26825,8.590289299999942,3.0,0.002916666666666667,0.0005833333333333334,1,-24
1,2,2021-05-09,2.125,7.0,11.5,39.400666666666666,2.256666666666667,8.586616256666643,3.0,0.00275,0.0005833333333333334,1,-23
